4440,KARAJ,"IRAN, ISLAMIC REPUBLIC OF",35.8355,51.0103
4441,ESFAHAN,"IRAN, ISLAMIC REPUBLIC OF",32.65722,51.67761
4442,GORGAN,"IRAN, ISLAMIC REPUBLIC OF",36.83866,54.43475
4443,ZAHEDAN,"IRAN, ISLAMIC REPUBLIC OF",29.4963,60.8629
4444,MASHHAD,"IRAN, ISLAMIC REPUBLIC OF",36.297,59.6062
4445,SIRJAN,"IRAN, ISLAMIC REPUBLIC OF",29.452,55.6814
4446,ILAM,"IRAN, ISLAMIC REPUBLIC OF",33.6374,46.4227
4447,YAZD,"IRAN, ISLAMIC REPUBLIC OF",31.89722,54.3675
4448,BABOLSAR,"IRAN, ISLAMIC REPUBLIC OF",36.70251,52.6576
4449,BANDAR 'ABBAS,"IRAN, ISLAMIC REPUBLIC OF",27.1865,56.2808
4450,YASUJ,"IRAN, ISLAMIC REPUBLIC OF",30.66824,51.58796
4451,FASA,"IRAN, ISLAMIC REPUBLIC OF",28.9383,53.6482
4452,SHAHREZA,"IRAN, ISLAMIC REPUBLIC OF",32.03389,51.87944
4453,BAFQ,"IRAN, ISLAMIC REPUBLIC OF",31.61283,55.41067
4454,KERMANSHAH,"IRAN, ISLAMIC REPUBLIC OF",34.31417,47.065
4455,KAMYARAN,"IRAN, ISLAMIC REPUBLIC OF",34.7956,46.9355
4456,KERMAN,"IRAN, ISLAMIC REPUBLIC OF",30.28321,57.07879
4457,DOWLATABAD,"IRAN, ISLAMIC REPUBLIC OF",32.79978,51.69553
4458,BORAZJAN,"IRAN, ISLAMIC REPUBLIC OF",29.2666,51.2159
4459,ZABOL,"IRAN, ISLAMIC REPUBLIC OF",31.0287,61.5012
4460,BAGHDAD,IRAQ,33.34058,44.40088
4461,KARBALA,IRAQ,32.61603,44.02488
4462,AL BASRAH,IRAQ,30.53488,47.78885
4463,KIRKUK,IRAQ,35.46806,44.39222
4464,CHAMCHAMAL,IRAQ,35.53653,44.83167
4465,AL BASRAT AL QADIMAH,IRAQ,30.49721,47.81491
4466,MOSUL,IRAQ,36.335,43.11889
4467,BAILE ATHA LUAIN,IRELAND,53.43333,-7.95
4468,DUBLIN,IRELAND,53.34399,-6.26719
4469,CORK,IRELAND,51.89797,-8.47061
4470,-,IRELAND,53.34399,-6.26719
4471,LIMERICK,IRELAND,52.66472,-8.62306
4472,KELLS,IRELAND,53.72639,-6.87917
4473,CARRIGALINE,IRELAND,51.81167,-8.39861
4474,TALLAGHT,IRELAND,53.2859,-6.37344
4475,PORTMARNOCK,IRELAND,53.42306,-6.1375
4476,DUNDALK,IRELAND,54,-6.41667
4477,BRAY,IRELAND,53.20278,-6.09833
4478,GOREY,IRELAND,52.67472,-6.2925
4479,KILKENNY,IRELAND,52.65417,-7.25222
4480,CLONMEL,IRELAND,52.355,-7.70389
4481,ENNIS,IRELAND,52.84361,-8.98639
4482,NAVAN,IRELAND,53.65278,-6.68139
4483,MAYNOOTH,IRELAND,53.385,-6.59361
4484,PASSAGE WEST,IRELAND,51.87389,-8.34444
4485,GALWAY,IRELAND,53.27194,-9.04889
4486,PETAH TIKVA,ISRAEL,32.09174,34.88503
4487,RAMAT GAN,ISRAEL,32.08056,34.81417
4488,TEL AVIV,ISRAEL,32.08088,34.78057
4489,NETANYA,ISRAEL,32.33361,34.85778
4490,JERUSALEM,ISRAEL,31.77902,35.2253
4491,QIRYAT GAT,ISRAEL,31.60998,34.76422
4492,QIRYAT MOTZKIN,ISRAEL,32.83639,35.07528
4493,BAT YAM,ISRAEL,32.02306,34.75028
4494,EILAT,ISRAEL,29.55805,34.94821
4495,RAMAT HASHARON,ISRAEL,32.14722,34.84167
4496,RA'ANANA,ISRAEL,32.183333,34.866667
4497,DIMONA,ISRAEL,31.06667,35.03333
4498,HAIFA,ISRAEL,32.81556,34.98917
4499,HADERA,ISRAEL,32.43528,34.9175
4500,OLD CITY,ISRAEL,31.77667,35.23417
4501,HOLON,ISRAEL,32.01139,34.77222
4502,KFAR SABA,ISRAEL,32.175,34.90694
4503,RISHON LEZIYYON,ISRAEL,31.96417,34.80444
4504,QIRYAT SHEMONA,ISRAEL,33.20806,35.56861
4505,CARSOLI,ITALY,42.09893,13.08489
4506,IVREA,ITALY,45.45806,7.87192
4507,MILANO,ITALY,45.46427,9.18951
4508,MONTJOVET,ITALY,45.70796,7.67411
4509,SASSARI,ITALY,40.72722,8.56028
4510,GALLIATE,ITALY,45.48157,8.69674
4511,SAN PAOLO,ITALY,45.37058,10.02677
4512,TRIESTE,ITALY,45.64861,13.78
4513,TORINO,ITALY,45.07049,7.68682
4514,AMEGLIA,ITALY,44.06774,9.96519
4515,ARCO,ITALY,45.91772,10.88672
4516,MONTEBELLUNA,ITALY,45.77528,12.03889
4517,MODENA,ITALY,44.64783,10.92539
4518,FAENZA,ITALY,44.2857,11.88334
4519,SAN MINIATO,ITALY,43.68994,10.81741
4520,SALERNO,ITALY,40.67797,14.76599
4521,TARANTO,ITALY,40.47611,17.22972
4522,CATANIA,ITALY,37.50213,15.08719
4523,BERCHIDDA,ITALY,40.78407,9.16452
4524,FLORENCE,ITALY,43.76667,11.25
4525,MONTECORVINO ROVELLA,ITALY,40.69181,14.97795
4526,LECCO,ITALY,45.85317,9.39005
4527,PADOVA,ITALY,45.41519,11.88181
4528,TRENTO,ITALY,46.06787,11.12108
4529,VERONA,ITALY,45.43419,10.99779
4530,VENICE,ITALY,45.43861,12.32667
4531,LUGO,ITALY,44.42707,11.90763
4532,DELLO,ITALY,45.42028,10.07747
4533,MONSUMMANO,ITALY,43.87035,10.81231
4534,SALA CONSILINA,ITALY,40.39121,15.59887
4535,PALAGONIA,ITALY,37.32825,14.74478
4536,ERICE,ITALY,38.03704,12.58653
4537,NOLA,ITALY,40.92201,14.53294
4538,PALMI,ITALY,38.35862,15.84915
4539,CARPI,ITALY,44.78237,10.8777
4540,ANCONA,ITALY,43.59816,13.51008
4541,CALCINATO,ITALY,45.45718,10.41357
4542,TOMBOLO,ITALY,45.6395,11.8254
4543,BOLOGNA,ITALY,44.49381,11.33875
4544,CASAVATORE,ITALY,40.89921,14.27663
4545,ROMA,ITALY,41.89474,12.4839
4546,PALERMO,ITALY,38.11582,13.35976
4547,SCALA,ITALY,40.65665,14.60761
4548,CASTELLANETA,ITALY,40.62722,16.93689
4549,AOSTA,ITALY,45.73736,7.3166
4550,PAVIA,ITALY,45.18446,9.16145
4551,NOVE,ITALY,45.7222,11.6777
4552,LUCCA,ITALY,43.84357,10.50585
4553,VARESE,ITALY,45.82908,8.82193
4554,-,ITALY,41.89474,12.4839
4555,MATERA,ITALY,40.66852,16.60158
4556,GIUSSANO,ITALY,45.69408,9.21124
4557,LISSONE,ITALY,45.61236,9.23985
4558,BELLUNO,ITALY,46.145,12.22139
4559,VICENZA,ITALY,45.55729,11.5409
4560,SPARONE,ITALY,45.41385,7.54341
4561,TARCENTO,ITALY,46.21222,13.22583
4562,ROSA,ITALY,45.7196,11.7634
4563,MONTICELLI D'ONGINA,ITALY,45.08997,9.93657
4564,PRESENZANO,ITALY,41.37662,14.07642
4565,TIVOLI,ITALY,41.96092,12.79888
4566,CELLINO ATTANASIO,ITALY,42.58574,13.8605
4567,CARRARA,ITALY,44.06294,10.06069
4568,IMER,ITALY,46.14931,11.78919
4569,MARINO,ITALY,41.76242,12.64438
4570,CORIGLIANO CALABRO,ITALY,39.595,16.5177
4571,VILLA,ITALY,45.62938,10.19647
4572,LAIGUEGLIA,ITALY,43.97883,8.15735
4573,CAPRI,ITALY,40.55073,14.24263
4574,CIVITA CASTELLANA,ITALY,42.29523,12.40917
4575,SANT'ANGELO,ITALY,38.58788,16.2187
4576,VITERBO,ITALY,42.41783,12.10856
4577,CIRO,ITALY,39.3824,17.06261
4578,RAVENNA,ITALY,44.4175,12.20111
4579,CREVALCORE,ITALY,44.72057,11.1498
4580,FORLI,ITALY,44.22361,12.05278
4581,LURATE CACCIVIO,ITALY,45.77068,8.99784
4582,TAVAGNACCO,ITALY,46.13389,13.17639
4583,RIVALTA DI TORINO,ITALY,45.03404,7.51842
4584,BERGAMO,ITALY,45.69798,9.66895
4585,PIETRASANTA,ITALY,43.95224,10.2248
4586,TREVIGLIO,ITALY,45.52378,9.58946
4587,BORGOMANERO,ITALY,45.70237,8.45813
4588,CATTOLICA,ITALY,43.95747,12.73755
4589,MACOMER,ITALY,40.26195,8.76992
4590,IGLESIAS,ITALY,39.31139,8.535
4591,GUASTALLA,ITALY,44.91317,10.66089
4592,SINAGRA,ITALY,38.07966,14.85228
4593,NAPOLI,ITALY,40.83333,14.25
4594,PRATO,ITALY,43.88425,11.09092
4595,ZONE,ITALY,45.76339,10.11586
4596,MINORI,ITALY,40.6503,14.62684
4597,RIVOLI,ITALY,45.07155,7.52622
4598,BALESTRATE,ITALY,38.05125,13.00724
4599,BARBARA,ITALY,43.58036,13.02736
4600,POPOLI,ITALY,42.16993,13.8308
4601,OFFIDA,ITALY,42.93575,13.70039
4602,ANGUILLARA SABAZIA,ITALY,42.08752,12.27667
4603,BORGO,ITALY,46.05141,11.45439
4604,SERRA SAN QUIRICO,ITALY,43.44536,13.01927
4605,POSITANO,ITALY,40.62829,14.48427
4606,MIANE,ITALY,45.94471,12.0954
4607,PORDENONE,ITALY,45.96389,12.6575
4608,LATTARICO,ITALY,39.4499,16.12909
4609,VIARIGI,ITALY,44.98055,8.35714
4610,ERBA,ITALY,45.80958,9.23124
4611,VILLAPUTZU,ITALY,39.44,9.5725
4612,SAN SEVERO,ITALY,41.68974,15.37604
4613,SAN RAFFAELE CIMENA,ITALY,45.14665,7.84932
4614,FINALE LIGURE,ITALY,44.16952,8.3436
4615,CORSICO,ITALY,45.43099,9.11093
4616,ALBINO,ITALY,45.76378,9.79636
4617,FIANO ROMANO,ITALY,42.15952,12.59418
4618,CESANO BOSCONE,ITALY,45.44207,9.09445
4619,OPERA,ITALY,45.37307,9.21115
4620,ISOLA VICENTINA,ITALY,45.6309,11.4467
4621,BOLZANO - BOZEN,ITALY,46.49272,11.33358
4622,CALDERARA DI RENO,ITALY,44.56307,11.27111
4623,POMEZIA,ITALY,41.66701,12.50518
4624,SANT'EGIDIO DEL MONTE ALBINO,ITALY,40.73871,14.59454
4625,PESSANO CON BORNAGO,ITALY,45.54938,9.38145
4626,PERO,ITALY,45.51017,9.08704
4627,NOVI LIGURE,ITALY,44.76085,8.78955
4628,ROVERETO,ITALY,45.8896,11.03868
4629,TREVISO,ITALY,45.66667,12.245
4630,NOVARA,ITALY,45.44056,8.61684
4631,ALBA,ITALY,44.6999,8.0347
4632,VERUCCHIO,ITALY,43.98266,12.42304
4633,PESCARA,ITALY,42.46024,14.21021
4634,MONDRAGONE,ITALY,41.11411,13.89352
4635,AGRIGENTO,ITALY,37.32084,13.58876
4636,FRASCATI,ITALY,41.81632,12.66868
4637,SETTALA,ITALY,45.45357,9.38715
4638,LEGNANO,ITALY,45.59597,8.90784
4639,PISA,ITALY,43.71553,10.39659
4640,SEVESO,ITALY,45.66013,9.16028
4641,CREMA,ITALY,45.35877,9.66826
4642,MASSA LOMBARDA,ITALY,44.44687,11.82602
4643,BARI,ITALY,41.11773,16.85118
4644,BASSANO DEL GRAPPA,ITALY,45.7676,11.7357
4645,RIMINI,ITALY,44.06333,12.58083
4646,CESENATICO,ITALY,44.19987,12.3991
4647,BIELLA,ITALY,45.55986,8.05002
4648,ROSSANO,ITALY,39.5751,16.6349
4649,SONDRIO,ITALY,46.169,9.86915
4650,ALESSANDRIA,ITALY,44.91245,8.61894
4651,NICOLOSI,ITALY,37.61595,15.02549
4652,PAOLA,ITALY,39.35989,16.03959
4653,VALMONTONE,ITALY,41.77882,12.91749
4654,SIRACUSA,ITALY,37.08515,15.273
4655,BOLANO,ITALY,44.18845,9.89648
4656,AMATO,ITALY,38.38333,16.13333
4657,CEFALU,ITALY,38.03856,14.02285
4658,SALZANO,ITALY,45.52194,12.10833
4659,PALAZZOLO ACREIDE,ITALY,37.06234,14.90349
4660,STELLA,ITALY,44.39344,8.49795
4661,ISCA SULLO IONIO,ITALY,38.60128,16.51961
4662,DOSSENA,ITALY,45.88029,9.69675
4663,VIGANO,ITALY,45.72468,9.32494
4664,CAVE,ITALY,41.81672,12.93379
4665,REGGIO NELL'EMILIA,ITALY,44.69825,10.63125
4666,DRAGONI,ITALY,41.27182,14.31233
4667,MAMMOLA,ITALY,38.36358,16.2394
4668,SOAVE,ITALY,45.42109,11.24659
4669,MESSINA,ITALY,38.19327,15.54969
4670,VENTIMIGLIA,ITALY,43.78956,7.60872
4671,COLLEVECCHIO,ITALY,42.33403,12.55267
4672,MARTA,ITALY,42.53363,11.92506
4673,CALATAFIMI,ITALY,37.91484,12.86254
4674,MIRANDA,ITALY,41.64513,14.24632
4675,ORA,ITALY,46.34481,11.29538
4676,CESENA,ITALY,44.1391,12.24315
4677,MILETO,ITALY,38.60958,16.0696
4678,SAN COSTANZO,ITALY,43.76616,13.07276
4679,PARMA,ITALY,44.80266,10.32898
4680,SARDARA,ITALY,39.61444,8.82167
4681,CASERTA,ITALY,41.08322,14.33493
4682,ATESSA,ITALY,42.06934,14.45112
4683,CAGLIARI,ITALY,39.20738,9.13462
4684,MONSELICE,ITALY,45.24239,11.74901
4685,COLLE UMBERTO,ITALY,45.94306,12.33722
4686,AMPEZZO,ITALY,46.41389,12.79472
4687,SAN FIOR DI SOPRA,ITALY,45.92083,12.35833
4688,REGGELLO,ITALY,43.68015,11.52933
4689,BUCINE,ITALY,43.47644,11.61484
4690,CAVRIGLIA,ITALY,43.52024,11.48693
4691,COLOGNO MONZESE,ITALY,45.53004,9.27795
4692,RONCOFERRARO,ITALY,45.14058,10.93949
4693,SETTIMO MILANESE,ITALY,45.47771,9.05574
4694,SAVONA,ITALY,44.30905,8.47715
4695,COSENZA,ITALY,39.30999,16.25019
4696,GENOVA,ITALY,44.40632,8.93386
4697,COMO,ITALY,45.80998,9.08744
4698,UDINE,ITALY,46.06194,13.24222
4699,ACRI,ITALY,39.4929,16.38379
4700,BORGO SAN LORENZO,ITALY,43.95535,11.38352
4701,MANDELLO DEL LARIO,ITALY,45.91918,9.31934
4702,FRANCOFONTE,ITALY,37.22645,14.88059
4703,PERUGIA,ITALY,43.1122,12.38878
4704,CASTAGNARO,ITALY,45.11728,11.4114
4705,ZANE,ITALY,45.7234,11.44289
4706,PIOLTELLO,ITALY,45.50502,9.33151
4707,VERDELLO,ITALY,45.60478,9.62895
4708,GORIZIA,ITALY,45.94088,13.62167
4709,SAPRI,ITALY,40.0751,15.62957
4710,VITTORIA,ITALY,36.95374,14.53318
4711,PINZOLO,ITALY,46.158,10.76307
4712,LODE,ITALY,40.59137,9.53873
4713,OLBIA,ITALY,40.92137,9.48563
4714,BRINDISI,ITALY,40.62773,17.93682
4715,CASORIA,ITALY,40.90664,14.29587
4716,ACIREALE,ITALY,37.60666,15.16279
4717,TORRE DE' PICENARDI,ITALY,45.14357,10.28688
4718,ESTE,ITALY,45.22289,11.65871
4719,RAPALLO,ITALY,44.3496,9.22796
4720,RAGUSA,ITALY,36.92824,14.71719
4721,MALO,ITALY,45.6603,11.40749
4722,RIETI,ITALY,42.40723,12.85918
4723,FOGGIA,ITALY,41.46093,15.54925
4724,MARANO DI NAPOLI,ITALY,40.89761,14.19053
4725,VIAREGGIO,ITALY,43.87354,10.2558
4726,TAGLIO,ITALY,45.02222,12.21083
4727,PESARO,ITALY,43.90357,12.89026
4728,ARENA,ITALY,38.56278,16.2099
4729,CURNO,ITALY,45.68898,9.60705
4730,SATRIANO,ITALY,38.66688,16.4812
4731,CROTONE,ITALY,39.0851,17.11781
4732,GRANITI,ITALY,37.88986,15.22459
4733,VIGEVANO,ITALY,45.31166,8.86114
4734,FORMIA,ITALY,41.25626,13.60588
4735,SETTIMO TORINESE,ITALY,45.14025,7.76802
4736,ROVIGO,ITALY,45.07998,11.79301
4737,MASSA,ITALY,44.02204,10.11409
4738,MONTE ARGENTARIO,ITALY,42.43452,11.11954
4739,OLGIATE OLONA,ITALY,45.63706,8.88147
4740,SAN BENEDETTO DEL TRONTO,ITALY,42.94562,13.88157
4741,LODI,ITALY,45.31357,9.50286
4742,CATANZARO,ITALY,38.89079,16.5987
4743,LECCE,ITALY,40.35703,18.17202
4744,CALTANISSETTA,ITALY,37.48774,14.04497
4745,GREZZANA,ITALY,45.52029,11.01769
4746,BEREGAZZO CON FIGLIARO,ITALY,45.78068,8.94414
4747,LANGHIRANO,ITALY,44.61266,10.26559
4748,CHIETI,ITALY,42.36094,14.13801
4749,BATTIPAGLIA,ITALY,40.61091,14.98515
4750,VIADANA,ITALY,44.92947,10.51859
4751,SAN LORENZO,ITALY,38.01097,15.8344
4752,MADONE,ITALY,45.65028,9.55015
4753,MARZANO,ITALY,45.24797,9.29505
4754,ODERZO,ITALY,45.78,12.48806
4755,TRABIA,ITALY,38.00645,13.63355
4756,SCORZE,ITALY,45.57361,12.10611
4757,MONTE PORZIO CATONE,ITALY,41.81492,12.71848
4758,ALGHERO,ITALY,40.55889,8.31806
4759,ALTAMURA,ITALY,40.82923,16.55368
4760,PIEVE D'ALPAGO,ITALY,46.15917,12.34
4761,VITA,ITALY,37.87054,12.82504
4762,MILO,ITALY,37.72326,15.11589
4763,CAMPO DI TRENS,ITALY,46.87463,11.48667
4764,CENTALLO,ITALY,44.50153,7.58783
4765,BORGHI,ITALY,44.03194,12.36056
4766,CASTELLO,ITALY,46.02832,9.05462
4767,SAN FELE,ITALY,40.81722,15.53946
4768,GARAGUSO,ITALY,40.54842,16.22718
4769,ROSOLINI,ITALY,36.82424,14.94779
4770,BRESCIA,ITALY,45.52478,10.22727
4771,MANERBIO,ITALY,45.35578,10.13517
4772,MEDICINA,ITALY,44.47867,11.63812
4773,BESNATE,ITALY,45.69767,8.76773
4774,POLI,ITALY,41.88882,12.89199
4775,SALO,ITALY,45.60859,10.53097
4776,TREVI,ITALY,42.87574,12.74417
4777,LAGONEGRO,ITALY,40.12831,15.76147
4778,VALPERGA,ITALY,45.37325,7.65802
4779,MOZZATE,ITALY,45.67217,8.95524
4780,LIGNANO SABBIADORO,ITALY,45.69222,13.14806
4781,BORGOROSE,ITALY,42.18903,13.23399
4782,MASI,ITALY,45.10888,11.4892
4783,TRAPANI,ITALY,38.01584,12.51077
4784,MARCHIROLO,ITALY,45.94788,8.83343
4785,SPOLETO,ITALY,42.74484,12.73737
4786,TRAVERSETOLO,ITALY,44.64216,10.37719
4787,BARONISSI,ITALY,40.74771,14.77084
4788,LIVIGNO,ITALY,46.53471,10.13375
4789,SAVELLI,ITALY,39.3135,16.7764
4790,TIRRENIA,ITALY,43.62719,10.29204
4791,CASALBUONO,ITALY,40.21431,15.68797
4792,PIACENZA,ITALY,45.04676,9.69937
4793,CORLEONE,ITALY,37.81338,13.3017
4794,CAMAIORE,ITALY,43.90974,10.2419
4795,VICO DEL GARGANO,ITALY,41.89834,15.95755
4796,MISSAGLIA,ITALY,45.70888,9.33705
4797,CASTIGLION FIBOCCHI,ITALY,43.52785,11.76274
4798,TAURISANO,ITALY,39.95662,18.21413
4799,PESCANTINA,ITALY,45.48369,10.86848
4800,AVOLA,ITALY,36.91134,15.1395
4801,BISCEGLIE,ITALY,41.24203,16.50438
4802,OSNAGO,ITALY,45.67568,9.39115
4803,POMBIA,ITALY,45.65297,8.63363
4804,CASALGRANDE,ITALY,44.58466,10.7355
4805,L'AQUILA,ITALY,42.35055,13.39954
4806,SAN MARCELLO PISTOIESE,ITALY,44.05645,10.79191
4807,SACILE,ITALY,45.95412,12.50274
4808,RIOMAGGIORE,ITALY,44.09979,9.73869
4809,LIVORNO,ITALY,43.54264,10.316
4810,VIGONZA,ITALY,45.4276,11.95941
4811,CUNEO,ITALY,44.39733,7.54453
4812,LAVENO-MOMBELLO,ITALY,45.90888,8.62036
4813,VERBANIA,ITALY,45.92136,8.55183
4814,RANDAZZO,ITALY,37.87736,14.95012
4815,CALCIO,ITALY,45.50948,9.85126
4816,TUSA,ITALY,37.98386,14.23606
4817,GALATONE,ITALY,40.14292,18.07042
4818,MONFALCONE,ITALY,45.80722,13.53417
4819,BRENTA,ITALY,45.89418,8.68373
4820,NERVIANO,ITALY,45.55667,8.97774
4821,SIENA,ITALY,43.32004,11.33283
4822,CHIARAVALLE CENTRALE,ITALY,38.68038,16.4106
4823,LONGARONE,ITALY,46.26579,12.29992
4824,MIRA,ITALY,45.43,12.11972
4825,MONTI,ITALY,40.80597,9.32553
4826,CAVALESE,ITALY,46.29151,11.45938
4827,LAMPORECCHIO,ITALY,43.80875,10.88861
4828,COTIGNOLA,ITALY,44.38717,11.93943
4829,GUALDO TADINO,ITALY,43.23165,12.78096
4830,ARGENTA,ITALY,44.61237,11.83562
4831,CELLOLE,ITALY,41.20481,13.85432
4832,VERCELLI,ITALY,45.32306,8.41533
4833,GRAVINA DI CATANIA,ITALY,37.55555,15.06299
4834,OZIERI,ITALY,40.58596,9.00122
4835,AMELIA,ITALY,42.55233,12.41817
4836,BARDI,ITALY,44.63296,9.73017
4837,OSTUNI,ITALY,40.72763,17.57641
4838,CARINI,ITALY,38.15665,13.17764
4839,FANO,ITALY,43.82036,13.01206
4840,CASSOLA,ITALY,45.7336,11.7994
4841,GAVELLO,ITALY,45.02168,11.91512
4842,MODICA,ITALY,36.84594,14.77399
4843,CARMAGNOLA,ITALY,44.84704,7.71803
4844,LESSONA,ITALY,45.58516,8.19512
4845,CASTELFORTE,ITALY,41.29902,13.82402
4846,MILAZZO,ITALY,38.22117,15.23828
4847,PARENTI,ITALY,39.16219,16.4105
4848,PISTOIA,ITALY,43.92125,10.92361
4849,LAMEZIA TERME,ITALY,38.96589,16.3092
4850,ZAGAROLO,ITALY,41.84312,12.81048
4851,BRA,ITALY,44.70304,7.85563
4852,CORTONA,ITALY,43.27467,11.98533
4853,ROVATO,ITALY,45.56578,10.00006
4854,VIPITENO,ITALY,46.89253,11.43007
4855,CEREA,ITALY,45.19208,11.2103
4856,LA MADDALENA,ITALY,41.21424,9.40833
4857,MORI,ITALY,45.8504,10.98068
4858,CAPOLIVERI,ITALY,42.74569,10.37753
4859,CERASO,ITALY,40.1943,15.25606
4860,SANT'ANASTASIA,ITALY,40.86691,14.40483
4861,CINISI,ITALY,38.15615,13.10734
4862,TRAPPETO,ITALY,38.06875,13.03794
4863,CAPPELLE SUL TAVO,ITALY,42.46584,14.0976
4864,SESTO,ITALY,46.70194,12.35861
4865,BALLABIO,ITALY,45.89818,9.42344
4866,REVELLO,ITALY,44.65464,7.39152
4867,CASALSERUGO,ITALY,45.31909,11.91301
4868,CAMPAGNA,ITALY,40.66531,15.10585
4869,LAURO,ITALY,40.87821,14.63224
4870,CAVALLINO,ITALY,45.45399,12.45781
4871,SABAUDIA,ITALY,41.30025,13.02815
4872,FERMO,ITALY,43.16466,13.72329
4873,CASTO,ITALY,45.69489,10.32117
4874,ARAGONA,ITALY,37.40084,13.61756
4875,POZZALLO,ITALY,36.73054,14.84989
4876,GIARRE,ITALY,37.72686,15.18769
4877,GALLARATE,ITALY,45.66019,8.79164
4878,MERATE,ITALY,45.69868,9.41165
4879,SUMIRAGO,ITALY,45.73767,8.78163
4880,ARSAGO SEPRIO,ITALY,45.68837,8.73463
4881,CHIURO,ITALY,46.165,9.98095
4882,LOMAZZO,ITALY,45.69918,9.03434
4883,SAVIGLIANO,ITALY,44.64404,7.65593
4884,CASTELLI,ITALY,42.48794,13.7117
4885,NUORO,ITALY,40.32106,9.32973
4886,ASSEMINI,ITALY,39.29056,8.99694
4887,LANUSEI,ITALY,39.87583,9.54167
4888,ARZACHENA,ITALY,41.07688,9.38872
4889,VEROLI,ITALY,41.6824,13.41774
4890,NOVELLARA,ITALY,44.84297,10.72749
4891,SORRENTO,ITALY,40.62601,14.37441
4892,AVELLINO,ITALY,40.91442,14.78874
4893,NOVAFELTRIA,ITALY,43.89486,12.28894
4894,SENIGALLIA,ITALY,43.70926,13.21667
4895,SANT'ANTIMO,ITALY,40.94571,14.23143
4896,MELISSANO,ITALY,39.97402,18.12143
4897,SAN MICHELE SALENTINO,ITALY,40.63163,17.63151
4898,MESAGNE,ITALY,40.55883,17.80831
4899,SAN PIETRO,ITALY,37.1,14.5
4900,SAN SALVO,ITALY,42.04334,14.72722
4901,RHO,ITALY,45.53087,9.04014
4902,PONTINIA,ITALY,41.41091,13.0441
4903,SAN MARCO IN LAMIS,ITALY,41.71314,15.63985
4904,CASTEL SAN PIETRO TERME,ITALY,44.39857,11.58482
4905,SANTA MARIA,ITALY,40.90427,8.86862
4906,BARGE,ITALY,44.72754,7.32102
4907,ATTIMIS,ITALY,46.18861,13.31528
4908,LAGNASCO,ITALY,44.62504,7.55483
4909,RESANA,ITALY,45.6352,11.95861
4910,FARIGLIANO,ITALY,44.51204,7.91424
4911,MONTIRONE,ITALY,45.44638,10.22877
4912,POZZA,ITALY,46.42892,11.69079
4913,CESA,ITALY,40.96441,14.23013
4914,BONO,ITALY,40.41456,9.03233
4915,CHIERI,ITALY,45.01395,7.82233
4916,MARONE,ITALY,45.73609,10.09376
4917,MARCIANISE,ITALY,41.03221,14.30093
4918,MACERATA,ITALY,43.29816,13.44108
4919,RANCO,ITALY,45.79733,8.57105
4920,FASANO,ITALY,40.83443,17.3584
4921,ALBENGA,ITALY,44.04997,8.21829
4922,VINCI,ITALY,43.77885,10.92242
4923,PATERNO,ITALY,37.57095,14.90268
4924,RIGNANO FLAMINIO,ITALY,42.20632,12.47937
4925,CASTEL DI SANGRO,ITALY,41.77373,14.10352
4926,ALFANO,ITALY,40.1775,15.42516
4927,CUSAGO,ITALY,45.44997,9.03744
4928,SCHIO,ITALY,45.7124,11.35739
4929,GRASSOBBIO,ITALY,45.65688,9.72566
4930,CROPALATI,ITALY,39.5172,16.7265
4931,ARADEO,ITALY,40.13092,18.12962
4932,CARPIGNANO SALENTINO,ITALY,40.19692,18.33833
4933,JESOLO,ITALY,45.53311,12.64475
4934,SAN NICOLA LA STRADA,ITALY,41.05181,14.33133
4935,NOLI,ITALY,44.20608,8.41458
4936,CASTENASO,ITALY,44.50887,11.46982
4937,TITO,ITALY,40.58362,15.67546
4938,ASTI,ITALY,44.89795,8.20684
4939,ORISTANO,ITALY,39.90306,8.59194
4940,CRISPANO,ITALY,40.95251,14.28993
4941,BASELGA DI PINE,ITALY,46.1325,11.24648
4942,CASTELLINA IN CHIANTI,ITALY,43.46824,11.28773
4943,MEDA,ITALY,45.65818,9.15974
4944,MEL,ITALY,46.06472,12.08222
4945,FARRA DI SOLIGO,ITALY,45.90528,12.12444
4946,MORIAGO DELLA BATTAGLIA,ITALY,45.86694,12.10917
4947,CANEVA,ITALY,45.96889,12.44972
4948,BREDA DI PIAVE,ITALY,45.7225,12.33083
4949,PERGINE VALDARNO,ITALY,43.47028,11.68552
4950,GREVE,ITALY,43.58654,11.31633
4951,BIANCHI,ITALY,39.10089,16.4101
4952,SAN DONATO MILANESE,ITALY,45.4199,9.26628
4953,MUSSO,ITALY,46.11119,9.27464
4954,VIMERCATE,ITALY,45.61188,9.36705
4955,CHIESA,ITALY,45.9368,11.27478
4956,LATINA,ITALY,41.46614,12.9043
4957,CERES,ITALY,45.31465,7.38961
4958,RUVO DI PUGLIA,ITALY,41.11363,16.48778
4959,CASALMAIOCCO,ITALY,45.35387,9.37435
4960,SILEA,ITALY,45.65611,12.30028
4961,SPINEA,ITALY,45.49306,12.16056
4962,BIANCO,ITALY,38.09067,16.1493
4963,BIBIANA,ITALY,44.79894,7.28822
4964,STROPPIANA,ITALY,45.23026,8.45384
4965,CUNARDO,ITALY,45.93428,8.80773
4966,CEPRANO,ITALY,41.54572,13.51473
4967,TERMOLI,ITALY,41.98884,14.98953
